site_number,parameter_code,sample_duration,date_local,aqi
0011,81102,24-HR BLK AVG,2019-08-16,13
0011,81102,24-HR BLK AVG,2019-08-17,19
0011,81102,24-HR BLK AVG,2019-08-18,13
0011,81102,24-HR BLK AVG,2019-08-19,10
0011,81102,24-HR BLK AVG,2019-08-20,14
0011,81102,24-HR BLK AVG,2019-08-21,9
0011,81102,24-HR BLK AVG,2019-08-22,18
0011,81102,24-HR BLK AVG,2019-08-23,23
0011,81102,24-HR BLK AVG,2019-08-24,22
0011,81102,24-HR BLK AVG,2019-08-25,14
0011,81102,24-HR BLK AVG,2019-08-26,17
0011,81102,24-HR BLK AVG,2019-08-27,20
0011,81102,24-HR BLK AVG,2019-08-28,14
0011,81102,24-HR BLK AVG,2019-08-29,19
0011,81102,24-HR BLK AVG,2019-08-30,17
0011,81102,24-HR BLK AVG,2019-08-31,14
0011,81102,24-HR BLK AVG,2019-09-01,10
0011,81102,24-HR BLK AVG,2019-09-02,54
0011,81102,24-HR BLK AVG,2019-09-03,24
0011,81102,24-HR BLK AVG,2019-09-04,19
0011,81102,24-HR BLK AVG,2019-09-05,18
0011,81102,24-HR BLK AVG,2019-09-06,17
0011,81102,24-HR BLK AVG,2019-09-07,22
0011,81102,24-HR BLK AVG,2019-09-08,54
0011,81102,24-HR BLK AVG,2019-09-09,31
0011,81102,24-HR BLK AVG,2019-09-10,25
0011,81102,24-HR BLK AVG,2019-09-11,21
0011,81102,24-HR BLK AVG,2019-09-12,13
0011,81102,24-HR BLK AVG,2019-09-13,11
0011,81102,24-HR BLK AVG,2019-09-14,10
0011,81102,24-HR BLK AVG,2019-09-15,22
0011,81102,24-HR BLK AVG,2019-09-16,24
0011,81102,24-HR BLK AVG,2019-09-17,20
0011,81102,24-HR BLK AVG,2019-09-18,15
0011,81102,24-HR BLK AVG,2019-09-19,22
0011,81102,24-HR BLK AVG,2019-09-20,7
0011,81102,24-HR BLK AVG,2019-09-21,6
0011,81102,24-HR BLK AVG,2019-09-22,8
0011,81102,24-HR BLK AVG,2019-09-23,13
0011,81102,24-HR BLK AVG,2019-09-24,13
0011,81102,24-HR BLK AVG,2019-09-25,12
0011,81102,24-HR BLK AVG,2019-09-26,10
0011,81102,24-HR BLK AVG,2019-09-27,24
0011,81102,24-HR BLK AVG,2019-09-28,56
0011,81102,24-HR BLK AVG,2019-09-29,25
0011,81102,24-HR BLK AVG,2019-09-30,14
0011,81102,24-HR BLK AVG,2019-10-01,16
0011,81102,24-HR BLK AVG,2019-10-02,12
0011,81102,24-HR BLK AVG,2019-10-03,15
0011,81102,24-HR BLK AVG,2019-10-04,22
0011,81102,24-HR BLK AVG,2019-10-05,11
0011,81102,24-HR BLK AVG,2019-10-06,14
0011,81102,24-HR BLK AVG,2019-10-07,14
0011,81102,24-HR BLK AVG,2019-10-08,15
0011,81102,24-HR BLK AVG,2019-10-09,41
0011,81102,24-HR BLK AVG,2019-10-10,22
0011,81102,24-HR BLK AVG,2019-10-11,13
0011,81102,24-HR BLK AVG,2019-10-12,11
0011,81102,24-HR BLK AVG,2019-10-13,13
0011,81102,24-HR BLK AVG,2019-10-14,19
0011,81102,24-HR BLK AVG,2019-10-15,17
0011,81102,24-HR BLK AVG,2019-10-16,15
0011,81102,24-HR BLK AVG,2019-10-17,45
0011,81102,24-HR BLK AVG,2019-10-18,11
0011,81102,24-HR BLK AVG,2019-10-19,9
0011,81102,24-HR BLK AVG,2019-10-20,19
0011,81102,24-HR BLK AVG,2019-10-21,11
0011,81102,24-HR BLK AVG,2019-10-22,9
0011,81102,24-HR BLK AVG,2019-10-23,9
0011,81102,24-HR BLK AVG,2019-10-24,15
0011,81102,24-HR BLK AVG,2019-10-25,16
0011,81102,24-HR BLK AVG,2019-10-26,11
0011,81102,24-HR BLK AVG,2019-10-27,35
0011,81102,24-HR BLK AVG,2019-10-28,10
0011,81102,24-HR BLK AVG,2019-10-29,25
0011,81102,24-HR BLK AVG,2019-10-30,24
0011,81102,24-HR BLK AVG,2019-10-31,17
0013,81102,24-HR BLK AVG,2019-05-01,12
0013,81102,24-HR BLK AVG,2019-05-02,8
0013,81102,24-HR BLK AVG,2019-05-03,8
0013,81102,24-HR BLK AVG,2019-05-04,11
0013,81102,24-HR BLK AVG,2019-05-05,11
0013,81102,24-HR BLK AVG,2019-05-06,7
0013,81102,24-HR BLK AVG,2019-05-07,13
0013,81102,24-HR BLK AVG,2019-05-08,12
0013,81102,24-HR BLK AVG,2019-05-09,5
0013,81102,24-HR BLK AVG,2019-05-10,0
0013,81102,24-HR BLK AVG,2019-05-11,5
0013,81102,24-HR BLK AVG,2019-05-12,4
0013,81102,24-HR BLK AVG,2019-05-13,7
0013,81102,24-HR BLK AVG,2019-05-14,9
0013,81102,24-HR BLK AVG,2019-05-15,8
0013,81102,24-HR BLK AVG,2019-05-16,7
0013,81102,24-HR BLK AVG,2019-05-17,2
0013,81102,24-HR BLK AVG,2019-05-18,5
0013,81102,24-HR BLK AVG,2019-05-19,6
0013,81102,24-HR BLK AVG,2019-05-20,1
0013,81102,24-HR BLK AVG,2019-05-21,6
0013,81102,24-HR BLK AVG,2019-05-22,1
0013,81102,24-HR BLK AVG,2019-05-23,0
0013,81102,24-HR BLK AVG,2019-05-24,0
0013,81102,24-HR BLK AVG,2019-05-25,3
0013,81102,24-HR BLK AVG,2019-05-26,6
0013,81102,24-HR BLK AVG,2019-05-27,3
0013,81102,24-HR BLK AVG,2019-06-11,10
0013,81102,24-HR BLK AVG,2019-06-12,14
0013,81102,24-HR BLK AVG,2019-06-13,19
0013,81102,24-HR BLK AVG,2019-06-14,21
0013,81102,24-HR BLK AVG,2019-06-15,14
0013,81102,24-HR BLK AVG,2019-06-16,19
0013,81102,24-HR BLK AVG,2019-06-17,14
0013,81102,24-HR BLK AVG,2019-06-18,10
0013,81102,24-HR BLK AVG,2019-06-19,15
0013,81102,24-HR BLK AVG,2019-06-20,31
0013,81102,24-HR BLK AVG,2019-06-21,30
0013,81102,24-HR BLK AVG,2019-06-22,8
0013,81102,24-HR BLK AVG,2019-06-23,8
0013,81102,24-HR BLK AVG,2019-06-24,15
0013,81102,24-HR BLK AVG,2019-06-25,18
0013,81102,24-HR BLK AVG,2019-06-26,19
0013,81102,24-HR BLK AVG,2019-06-27,17
0013,81102,24-HR BLK AVG,2019-06-28,16
0013,81102,24-HR BLK AVG,2019-06-29,12
0013,81102,24-HR BLK AVG,2019-06-30,12
0013,81102,24-HR BLK AVG,2019-07-01,11
0013,81102,24-HR BLK AVG,2019-07-02,16
0013,81102,24-HR BLK AVG,2019-07-03,19
0013,81102,24-HR BLK AVG,2019-07-04,24
0013,81102,24-HR BLK AVG,2019-07-05,19
0013,81102,24-HR BLK AVG,2019-07-06,16
0013,81102,24-HR BLK AVG,2019-07-07,18
0013,81102,24-HR BLK AVG,2019-07-08,19
0013,81102,24-HR BLK AVG,2019-07-09,15
0013,81102,24-HR BLK AVG,2019-07-10,13
0013,81102,24-HR BLK AVG,2019-07-11,17
0013,81102,24-HR BLK AVG,2019-07-12,18
0013,81102,24-HR BLK AVG,2019-07-13,14
0013,81102,24-HR BLK AVG,2019-07-14,8
0013,81102,24-HR BLK AVG,2019-07-15,14
0013,81102,24-HR BLK AVG,2019-07-16,13
0013,81102,24-HR BLK AVG,2019-07-17,18
0013,81102,24-HR BLK AVG,2019-07-18,17
0013,81102,24-HR BLK AVG,2019-07-19,20
0013,81102,24-HR BLK AVG,2019-07-20,19
0013,81102,24-HR BLK AVG,2019-07-21,12
0013,81102,24-HR BLK AVG,2019-07-22,11
0013,81102,24-HR BLK AVG,2019-07-23,24
0013,81102,24-HR BLK AVG,2019-07-24,31
0013,81102,24-HR BLK AVG,2019-07-25,15
0013,81102,24-HR BLK AVG,2019-07-26,15
0013,81102,24-HR BLK AVG,2019-07-27,11
0013,81102,24-HR BLK AVG,2019-07-28,12
0013,81102,24-HR BLK AVG,2019-07-29,7
0013,81102,24-HR BLK AVG,2019-07-30,16
0013,81102,24-HR BLK AVG,2019-07-31,20
0013,81102,24-HR BLK AVG,2019-08-01,10
0013,81102,24-HR BLK AVG,2019-08-02,10
0013,81102,24-HR BLK AVG,2019-08-03,14
0013,81102,24-HR BLK AVG,2019-08-04,17
0013,81102,24-HR BLK AVG,2019-08-05,15
0013,81102,24-HR BLK AVG,2019-08-06,17
0013,81102,24-HR BLK AVG,2019-08-07,26
0013,81102,24-HR BLK AVG,2019-08-08,14
0013,81102,24-HR BLK AVG,2019-08-09,13
0013,81102,24-HR BLK AVG,2019-08-10,17
0013,81102,24-HR BLK AVG,2019-08-11,16
0013,81102,24-HR BLK AVG,2019-08-12,14
0013,81102,24-HR BLK AVG,2019-08-13,11
0013,81102,24-HR BLK AVG,2019-08-14,11
0013,81102,24-HR BLK AVG,2019-08-15,14
0013,81102,24-HR BLK AVG,2019-08-16,17
0013,81102,24-HR BLK AVG,2019-08-17,22
0013,81102,24-HR BLK AVG,2019-08-18,13
0013,81102,24-HR BLK AVG,2019-08-19,9
0013,81102,24-HR BLK AVG,2019-08-20,14
0013,81102,24-HR BLK AVG,2019-08-21,13
0013,81102,24-HR BLK AVG,2019-08-22,19
0013,81102,24-HR BLK AVG,2019-08-23,23
0013,81102,24-HR BLK AVG,2019-08-24,25
0013,81102,24-HR BLK AVG,2019-08-25,17
0013,81102,24-HR BLK AVG,2019-08-26,15
0013,81102,24-HR BLK AVG,2019-08-27,16
0013,81102,24-HR BLK AVG,2019-08-28,14
0013,81102,24-HR BLK AVG,2019-08-29,18
0013,81102,24-HR BLK AVG,2019-08-30,19
0013,81102,24-HR BLK AVG,2019-08-31,15
0013,81102,24-HR BLK AVG,2019-09-01,17
0013,81102,24-HR BLK AVG,2019-09-02,79
0013,81102,24-HR BLK AVG,2019-09-03,24
0013,81102,24-HR BLK AVG,2019-09-04,24
0013,81102,24-HR BLK AVG,2019-09-05,19
0013,81102,24-HR BLK AVG,2019-09-06,19
0013,81102,24-HR BLK AVG,2019-09-07,21
0013,81102,24-HR BLK AVG,2019-09-08,59
0013,81102,24-HR BLK AVG,2019-09-09,27
0013,81102,24-HR BLK AVG,2019-09-10,24
0013,81102,24-HR BLK AVG,2019-09-11,23
0013,81102,24-HR BLK AVG,2019-09-12,16
0013,81102,24-HR BLK AVG,2019-09-13,19
0013,81102,24-HR BLK AVG,2019-09-14,21
0013,81102,24-HR BLK AVG,2019-09-15,23
0013,81102,24-HR BLK AVG,2019-09-16,19
0013,81102,24-HR BLK AVG,2019-09-17,17
0013,81102,24-HR BLK AVG,2019-09-18,15
0013,81102,24-HR BLK AVG,2019-09-19,23
0013,81102,24-HR BLK AVG,2019-09-20,8
0013,81102,24-HR BLK AVG,2019-09-21,17
0013,81102,24-HR BLK AVG,2019-09-22,13
0013,81102,24-HR BLK AVG,2019-09-23,24
0013,81102,24-HR BLK AVG,2019-09-24,15
0013,81102,24-HR BLK AVG,2019-09-25,16
0013,81102,24-HR BLK AVG,2019-09-26,12
0013,81102,24-HR BLK AVG,2019-09-27,25
0013,81102,24-HR BLK AVG,2019-09-28,48
0013,81102,24-HR BLK AVG,2019-09-29,22
0013,81102,24-HR BLK AVG,2019-09-30,13
0013,81102,24-HR BLK AVG,2019-10-01,18
0013,81102,24-HR BLK AVG,2019-10-02,19
0013,81102,24-HR BLK AVG,2019-10-03,17
0013,81102,24-HR BLK AVG,2019-10-04,27
0013,81102,24-HR BLK AVG,2019-10-05,20
0013,81102,24-HR BLK AVG,2019-10-06,19
0013,81102,24-HR BLK AVG,2019-10-07,19
0013,81102,24-HR BLK AVG,2019-10-08,19
0013,81102,24-HR BLK AVG,2019-10-09,43
0013,81102,24-HR BLK AVG,2019-10-10,31
0013,81102,24-HR BLK AVG,2019-10-11,19
0013,81102,24-HR BLK AVG,2019-10-12,27
0013,81102,24-HR BLK AVG,2019-10-13,19
0013,81102,24-HR BLK AVG,2019-10-14,23
0013,81102,24-HR BLK AVG,2019-10-15,23
0013,81102,24-HR BLK AVG,2019-10-16,19
0013,81102,24-HR BLK AVG,2019-10-17,47
0013,81102,24-HR BLK AVG,2019-10-18,19
0013,81102,24-HR BLK AVG,2019-10-19,16
0013,81102,24-HR BLK AVG,2019-10-20,18
0013,81102,24-HR BLK AVG,2019-10-21,14
0013,81102,24-HR BLK AVG,2019-10-22,17
0013,81102,24-HR BLK AVG,2019-10-23,14
0013,81102,24-HR BLK AVG,2019-10-24,19
0013,81102,24-HR BLK AVG,2019-10-25,23
0013,81102,24-HR BLK AVG,2019-10-26,19
0013,81102,24-HR BLK AVG,2019-10-27,63
0013,81102,24-HR BLK AVG,2019-10-28,13
0013,81102,24-HR BLK AVG,2019-10-29,28
0013,81102,24-HR BLK AVG,2019-10-30,30
0013,81102,24-HR BLK AVG,2019-10-31,26
0014,81102,24-HR BLK AVG,2019-05-09,12
0014,81102,24-HR BLK AVG,2019-05-10,2
0014,81102,24-HR BLK AVG,2019-05-11,5
0014,81102,24-HR BLK AVG,2019-05-17,6
0014,81102,24-HR BLK AVG,2019-05-18,7
0014,81102,24-HR BLK AVG,2019-05-19,11
0014,81102,24-HR BLK AVG,2019-05-20,6
0014,81102,24-HR BLK AVG,2019-05-21,10
0014,81102,24-HR BLK AVG,2019-05-22,5
0014,81102,24-HR BLK AVG,2019-05-23,6
0014,81102,24-HR BLK AVG,2019-06-08,23
0014,81102,24-HR BLK AVG,2019-06-09,9
0014,81102,24-HR BLK AVG,2019-06-10,9
0014,81102,24-HR BLK AVG,2019-06-11,12
0014,81102,24-HR BLK AVG,2019-06-12,16
0014,81102,24-HR BLK AVG,2019-06-13,23
0014,81102,24-HR BLK AVG,2019-06-14,23
0014,81102,24-HR BLK AVG,2019-06-15,14
0014,81102,24-HR BLK AVG,2019-06-16,19
0014,81102,24-HR BLK AVG,2019-06-17,16
0014,81102,24-HR BLK AVG,2019-06-18,12
0014,81102,24-HR BLK AVG,2019-06-19,19
0014,81102,24-HR BLK AVG,2019-06-20,36
0014,81102,24-HR BLK AVG,2019-06-21,29
0014,81102,24-HR BLK AVG,2019-06-22,23
0014,81102,24-HR BLK AVG,2019-06-23,8
0014,81102,24-HR BLK AVG,2019-06-24,13
0014,81102,24-HR BLK AVG,2019-06-25,25
0014,81102,24-HR BLK AVG,2019-06-26,23
0014,81102,24-HR BLK AVG,2019-06-27,22
0014,81102,24-HR BLK AVG,2019-06-28,16
0014,81102,24-HR BLK AVG,2019-06-29,14
0014,81102,24-HR BLK AVG,2019-06-30,11
0014,81102,24-HR BLK AVG,2019-07-01,14
0014,81102,24-HR BLK AVG,2019-07-02,18
0014,81102,24-HR BLK AVG,2019-07-03,23
0014,81102,24-HR BLK AVG,2019-07-04,31
0014,81102,24-HR BLK AVG,2019-07-05,20
0014,81102,24-HR BLK AVG,2019-07-06,18
0014,81102,24-HR BLK AVG,2019-07-07,23
0014,81102,24-HR BLK AVG,2019-07-08,19
0014,81102,24-HR BLK AVG,2019-07-09,19
0014,81102,24-HR BLK AVG,2019-07-10,15
0014,81102,24-HR BLK AVG,2019-07-11,18
0014,81102,24-HR BLK AVG,2019-07-12,31
0014,81102,24-HR BLK AVG,2019-07-13,17
0014,81102,24-HR BLK AVG,2019-07-14,8
0014,81102,24-HR BLK AVG,2019-07-15,15
0014,81102,24-HR BLK AVG,2019-07-16,22
0014,81102,24-HR BLK AVG,2019-07-17,24
0014,81102,24-HR BLK AVG,2019-07-18,17
0014,81102,24-HR BLK AVG,2019-07-19,21
0014,81102,24-HR BLK AVG,2019-07-20,18
0014,81102,24-HR BLK AVG,2019-07-21,11
0014,81102,24-HR BLK AVG,2019-07-22,15
0014,81102,24-HR BLK AVG,2019-07-23,21
0014,81102,24-HR BLK AVG,2019-07-24,43
0014,81102,24-HR BLK AVG,2019-07-25,15
0014,81102,24-HR BLK AVG,2019-07-26,13
0014,81102,24-HR BLK AVG,2019-07-27,8
0014,81102,24-HR BLK AVG,2019-07-28,9
0014,81102,24-HR BLK AVG,2019-07-29,8
0014,81102,24-HR BLK AVG,2019-07-30,13
0014,81102,24-HR BLK AVG,2019-07-31,17
0014,81102,24-HR BLK AVG,2019-08-01,9
0014,81102,24-HR BLK AVG,2019-08-02,16
0014,81102,24-HR BLK AVG,2019-08-03,12
0014,81102,24-HR BLK AVG,2019-08-04,11
0014,81102,24-HR BLK AVG,2019-08-05,13
0014,81102,24-HR BLK AVG,2019-08-06,19
0014,81102,24-HR BLK AVG,2019-08-07,31
0014,81102,24-HR BLK AVG,2019-08-08,14
0014,81102,24-HR BLK AVG,2019-08-09,13
0014,81102,24-HR BLK AVG,2019-08-10,17
0014,81102,24-HR BLK AVG,2019-08-11,15
0014,81102,24-HR BLK AVG,2019-08-12,12
0014,81102,24-HR BLK AVG,2019-08-13,17
0014,81102,24-HR BLK AVG,2019-08-14,12
0014,81102,24-HR BLK AVG,2019-08-15,16
0014,81102,24-HR BLK AVG,2019-08-16,19
0014,81102,24-HR BLK AVG,2019-08-17,22
0014,81102,24-HR BLK AVG,2019-08-18,14
0014,81102,24-HR BLK AVG,2019-08-19,10
0014,81102,24-HR BLK AVG,2019-08-20,13
0014,81102,24-HR BLK AVG,2019-08-21,12
0014,81102,24-HR BLK AVG,2019-08-22,23
0014,81102,24-HR BLK AVG,2019-08-23,25
0014,81102,24-HR BLK AVG,2019-08-24,25
0014,81102,24-HR BLK AVG,2019-08-25,13
0014,81102,24-HR BLK AVG,2019-08-26,19
0014,81102,24-HR BLK AVG,2019-08-27,19
0014,81102,24-HR BLK AVG,2019-08-28,20
0014,81102,24-HR BLK AVG,2019-08-29,19
0014,81102,24-HR BLK AVG,2019-08-30,18
0014,81102,24-HR BLK AVG,2019-08-31,17
0014,81102,24-HR BLK AVG,2019-09-01,12
0014,81102,24-HR BLK AVG,2019-09-02,75
0014,81102,24-HR BLK AVG,2019-09-03,23
0014,81102,24-HR BLK AVG,2019-09-04,28
0014,81102,24-HR BLK AVG,2019-09-05,19
0014,81102,24-HR BLK AVG,2019-09-06,18
0014,81102,24-HR BLK AVG,2019-09-07,25
0014,81102,24-HR BLK AVG,2019-09-08,55
0014,81102,24-HR BLK AVG,2019-09-09,31
0014,81102,24-HR BLK AVG,2019-09-10,31
0014,81102,24-HR BLK AVG,2019-09-11,21
0014,81102,24-HR BLK AVG,2019-09-12,17
0014,81102,24-HR BLK AVG,2019-09-13,16
0014,81102,24-HR BLK AVG,2019-09-14,27
0014,81102,24-HR BLK AVG,2019-09-15,23
0014,81102,24-HR BLK AVG,2019-09-16,27
0014,81102,24-HR BLK AVG,2019-09-18,22
0014,81102,24-HR BLK AVG,2019-09-19,33
0014,81102,24-HR BLK AVG,2019-09-20,14
0014,81102,24-HR BLK AVG,2019-09-21,11
0014,81102,24-HR BLK AVG,2019-09-22,8
0014,81102,24-HR BLK AVG,2019-09-23,21
0014,81102,24-HR BLK AVG,2019-09-24,17
0014,81102,24-HR BLK AVG,2019-09-25,15
0014,81102,24-HR BLK AVG,2019-09-26,13
0014,81102,24-HR BLK AVG,2019-09-27,28
0014,81102,24-HR BLK AVG,2019-09-28,79
0014,81102,24-HR BLK AVG,2019-09-29,22
0014,81102,24-HR BLK AVG,2019-09-30,13
0014,81102,24-HR BLK AVG,2019-10-01,14
0014,81102,24-HR BLK AVG,2019-10-02,16
0014,81102,24-HR BLK AVG,2019-10-03,20
0014,81102,24-HR BLK AVG,2019-10-04,24
0014,81102,24-HR BLK AVG,2019-10-05,20
0014,81102,24-HR BLK AVG,2019-10-06,15
0014,81102,24-HR BLK AVG,2019-10-07,18
0014,81102,24-HR BLK AVG,2019-10-08,19
0014,81102,24-HR BLK AVG,2019-10-09,87
0014,81102,24-HR BLK AVG,2019-10-10,51
0014,81102,24-HR BLK AVG,2019-10-11,22
0014,81102,24-HR BLK AVG,2019-10-12,19
0014,81102,24-HR BLK AVG,2019-10-13,17
0014,81102,24-HR BLK AVG,2019-10-14,22
0014,81102,24-HR BLK AVG,2019-10-15,20
0014,81102,24-HR BLK AVG,2019-10-16,23
0014,81102,24-HR BLK AVG,2019-10-17,60
0014,81102,24-HR BLK AVG,2019-10-18,44
0014,81102,24-HR BLK AVG,2019-10-19,13
0014,81102,24-HR BLK AVG,2019-10-20,32
0014,81102,24-HR BLK AVG,2019-10-21,19
0014,81102,24-HR BLK AVG,2019-10-22,19
0014,81102,24-HR BLK AVG,2019-10-23,29
0014,81102,24-HR BLK AVG,2019-10-24,20
0014,81102,24-HR BLK AVG,2019-10-25,25
0014,81102,24-HR BLK AVG,2019-10-26,19
0014,81102,24-HR BLK AVG,2019-10-27,146
0014,81102,24-HR BLK AVG,2019-10-27,146
0014,81102,24-HR BLK AVG,2019-10-28,17
0014,81102,24-HR BLK AVG,2019-10-29,40
0014,81102,24-HR BLK AVG,2019-10-30,31
0014,81102,24-HR BLK AVG,2019-10-31,27
0015,81102,24-HR BLK AVG,2019-05-01,16
0015,81102,24-HR BLK AVG,2019-05-02,15
0015,81102,24-HR BLK AVG,2019-05-03,16
0015,81102,24-HR BLK AVG,2019-05-04,16
0015,81102,24-HR BLK AVG,2019-05-05,16
0015,81102,24-HR BLK AVG,2019-05-06,14
0015,81102,24-HR BLK AVG,2019-05-07,19
0015,81102,24-HR BLK AVG,2019-05-08,19
0015,81102,24-HR BLK AVG,2019-05-09,12
0015,81102,24-HR BLK AVG,2019-05-12,6
0015,81102,24-HR BLK AVG,2019-05-13,13
0015,81102,24-HR BLK AVG,2019-05-14,14
0015,81102,24-HR BLK AVG,2019-05-15,16
0015,81102,24-HR BLK AVG,2019-05-16,11
0015,81102,24-HR BLK AVG,2019-05-17,8
0015,81102,24-HR BLK AVG,2019-05-18,10
0015,81102,24-HR BLK AVG,2019-05-19,14
0015,81102,24-HR BLK AVG,2019-05-20,6
0015,81102,24-HR BLK AVG,2019-05-21,14
0015,81102,24-HR BLK AVG,2019-05-22,6
0015,81102,24-HR BLK AVG,2019-05-23,6
0015,81102,24-HR BLK AVG,2019-05-29,7
0015,81102,24-HR BLK AVG,2019-05-30,11
0015,81102,24-HR BLK AVG,2019-05-31,22
0015,81102,24-HR BLK AVG,2019-06-01,15
0015,81102,24-HR BLK AVG,2019-06-02,10
0015,81102,24-HR BLK AVG,2019-06-03,19
0015,81102,24-HR BLK AVG,2019-06-04,14
0015,81102,24-HR BLK AVG,2019-06-05,30
0015,81102,24-HR BLK AVG,2019-06-06,25
0015,81102,24-HR BLK AVG,2019-06-07,21
0015,81102,24-HR BLK AVG,2019-06-08,24
0015,81102,24-HR BLK AVG,2019-06-09,11
0015,81102,24-HR BLK AVG,2019-06-10,12
0015,81102,24-HR BLK AVG,2019-06-11,19
0015,81102,24-HR BLK AVG,2019-06-12,21
0015,81102,24-HR BLK AVG,2019-06-13,23
0015,81102,24-HR BLK AVG,2019-06-14,26
0015,81102,24-HR BLK AVG,2019-06-15,15
0015,81102,24-HR BLK AVG,2019-06-16,21
0015,81102,24-HR BLK AVG,2019-06-17,19
0015,81102,24-HR BLK AVG,2019-06-18,15
0015,81102,24-HR BLK AVG,2019-06-19,21
0015,81102,24-HR BLK AVG,2019-06-20,34
0015,81102,24-HR BLK AVG,2019-06-21,34
0015,81102,24-HR BLK AVG,2019-06-22,23
0015,81102,24-HR BLK AVG,2019-06-23,7
0015,81102,24-HR BLK AVG,2019-06-24,19
0015,81102,24-HR BLK AVG,2019-06-25,21
0015,81102,24-HR BLK AVG,2019-06-26,20
0015,81102,24-HR BLK AVG,2019-06-27,17
0015,81102,24-HR BLK AVG,2019-06-28,15
0015,81102,24-HR BLK AVG,2019-06-29,14
0015,81102,24-HR BLK AVG,2019-06-30,12
0015,81102,24-HR BLK AVG,2019-07-01,15
0015,81102,24-HR BLK AVG,2019-07-02,17
0015,81102,24-HR BLK AVG,2019-07-03,20
0015,81102,24-HR BLK AVG,2019-07-04,23
0015,81102,24-HR BLK AVG,2019-07-05,21
0015,81102,24-HR BLK AVG,2019-07-06,16
0015,81102,24-HR BLK AVG,2019-07-07,20
0015,81102,24-HR BLK AVG,2019-07-08,19
0015,81102,24-HR BLK AVG,2019-07-09,24
0015,81102,24-HR BLK AVG,2019-07-10,17
0015,81102,24-HR BLK AVG,2019-07-11,22
0015,81102,24-HR BLK AVG,2019-07-12,44
0015,81102,24-HR BLK AVG,2019-07-13,16
0015,81102,24-HR BLK AVG,2019-07-14,8
0015,81102,24-HR BLK AVG,2019-07-15,19
0015,81102,24-HR BLK AVG,2019-07-16,22
0015,81102,24-HR BLK AVG,2019-07-17,16
0015,81102,24-HR BLK AVG,2019-07-18,17
0015,81102,24-HR BLK AVG,2019-07-19,19
0015,81102,24-HR BLK AVG,2019-07-20,18
0015,81102,24-HR BLK AVG,2019-07-21,12
0015,81102,24-HR BLK AVG,2019-07-22,46
0015,81102,24-HR BLK AVG,2019-07-23,23
0015,81102,24-HR BLK AVG,2019-07-24,69
0015,81102,24-HR BLK AVG,2019-07-26,12
0015,81102,24-HR BLK AVG,2019-07-27,15
0015,81102,24-HR BLK AVG,2019-07-28,10
0015,81102,24-HR BLK AVG,2019-07-29,9
0015,81102,24-HR BLK AVG,2019-07-30,17
0015,81102,24-HR BLK AVG,2019-07-31,19
0015,81102,24-HR BLK AVG,2019-08-01,12
0015,81102,24-HR BLK AVG,2019-08-02,12
0015,81102,24-HR BLK AVG,2019-08-03,31
0015,81102,24-HR BLK AVG,2019-08-04,20
0015,81102,24-HR BLK AVG,2019-08-05,22
0015,81102,24-HR BLK AVG,2019-08-06,27
0015,81102,24-HR BLK AVG,2019-08-07,31
0015,81102,24-HR BLK AVG,2019-08-08,14
0015,81102,24-HR BLK AVG,2019-08-09,13
0015,81102,24-HR BLK AVG,2019-08-10,16
0015,81102,24-HR BLK AVG,2019-08-11,14
0015,81102,24-HR BLK AVG,2019-08-12,21
0015,81102,24-HR BLK AVG,2019-08-13,33
0015,81102,24-HR BLK AVG,2019-08-14,22
0015,81102,24-HR BLK AVG,2019-08-15,19
0015,81102,24-HR BLK AVG,2019-08-16,21
0015,81102,24-HR BLK AVG,2019-08-17,23
0015,81102,24-HR BLK AVG,2019-08-18,22
0015,81102,24-HR BLK AVG,2019-08-19,14
0015,81102,24-HR BLK AVG,2019-08-20,19
0015,81102,24-HR BLK AVG,2019-08-21,22
0015,81102,24-HR BLK AVG,2019-08-22,26
0015,81102,24-HR BLK AVG,2019-08-23,34
0015,81102,24-HR BLK AVG,2019-08-24,28
0015,81102,24-HR BLK AVG,2019-08-25,16
0015,81102,24-HR BLK AVG,2019-08-26,20
0015,81102,24-HR BLK AVG,2019-08-27,20
0015,81102,24-HR BLK AVG,2019-08-28,27
0015,81102,24-HR BLK AVG,2019-08-29,21
0015,81102,24-HR BLK AVG,2019-08-30,21
0015,81102,24-HR BLK AVG,2019-08-31,26
0015,81102,24-HR BLK AVG,2019-09-01,20
0015,81102,24-HR BLK AVG,2019-09-02,68
0015,81102,24-HR BLK AVG,2019-09-03,30
0015,81102,24-HR BLK AVG,2019-09-04,46
0015,81102,24-HR BLK AVG,2019-09-05,23
0015,81102,24-HR BLK AVG,2019-09-06,20
0015,81102,24-HR BLK AVG,2019-09-07,25
0015,81102,24-HR BLK AVG,2019-09-08,61
0015,81102,24-HR BLK AVG,2019-09-09,44
0015,81102,24-HR BLK AVG,2019-09-10,52
0015,81102,24-HR BLK AVG,2019-09-11,28
0015,81102,24-HR BLK AVG,2019-09-12,29
0015,81102,24-HR BLK AVG,2019-09-13,26
0015,81102,24-HR BLK AVG,2019-09-14,20
0015,81102,24-HR BLK AVG,2019-09-15,26
0015,81102,24-HR BLK AVG,2019-09-16,25
0015,81102,24-HR BLK AVG,2019-09-17,18
0015,81102,24-HR BLK AVG,2019-09-18,31
0015,81102,24-HR BLK AVG,2019-09-19,31
